Grism calibration created 2021/11/18 using Iowa Robotic Telescope, SBIG Aluma AC4, Filter: 9
-3.896e+00, -1.140e-08, 2.506e-05, 1.795e-01, 3.792e+02
1648, 3248, 2113, 2313
618.91 6649.4901
619.10 6639.7965
619.29 6630.0806
619.48 6620.3425
619.67 6610.5823
619.85 6600.8001
620.04 6590.9957
620.23 6581.1693
620.42 6571.3209
620.61 6561.4506
620.80 6551.5584
620.99 6541.6444
621.17 6531.7086
621.36 6521.7510
621.55 6511.7718
621.74 6501.7709
621.93 6491.7485
622.12 6481.7045
622.31 6471.6392
622.49 6461.5524
622.68 6451.4442
622.87 6441.3149
623.06 6431.1643
623.25 6420.9926
623.43 6410.7998
623.62 6400.5861
623.81 6390.3515
624.00 6380.0960
624.19 6369.8198
624.38 6359.5229
624.56 6349.2055
624.75 6338.8675
624.94 6328.5091
625.13 6318.1304
625.31 6307.7314
625.50 6297.3123
625.69 6286.8732
625.88 6276.4141
626.06 6265.9351
626.25 6255.4364
626.44 6244.9180
626.63 6234.3800
626.82 6223.8226
627.00 6213.2459
627.19 6202.6499
627.38 6192.0348
627.56 6181.4007
627.75 6170.7476
627.94 6160.0758
628.13 6149.3854
628.31 6138.6764
628.50 6127.9490
628.69 6117.2033
628.87 6106.4394
629.06 6095.6576
629.25 6084.8578
629.44 6074.0403
629.62 6063.2051
629.81 6052.3524
630.00 6041.4824
630.18 6030.5952
630.37 6019.6909
630.56 6008.7696
630.74 5997.8317
630.93 5986.8770
631.12 5975.9060
631.30 5964.9185
631.49 5953.9150
631.68 5942.8954
631.86 5931.8600
632.05 5920.8089
632.24 5909.7424
632.42 5898.6605
632.61 5887.5634
632.79 5876.4513
632.98 5865.3244
633.17 5854.1828
633.35 5843.0267
633.54 5831.8564
633.72 5820.6719
633.91 5809.4736
634.10 5798.2614
634.28 5787.0357
634.47 5775.7967
634.65 5764.5445
634.84 5753.2793
635.03 5742.0013
635.21 5730.7108
635.40 5719.4079
635.58 5708.0928
635.77 5696.7658
635.95 5685.4270
636.14 5674.0766
636.32 5662.7149
636.51 5651.3421
636.70 5639.9584
636.88 5628.5640
637.07 5617.1591
637.25 5605.7440
637.44 5594.3189
637.62 5582.8840
637.81 5571.4395
637.99 5559.9857
638.18 5548.5227
638.36 5537.0509
638.55 5525.5706
638.73 5514.0818
638.92 5502.5848
639.10 5491.0800
639.29 5479.5675
639.47 5468.0476
639.66 5456.5206
639.84 5444.9866
640.03 5433.4460
640.21 5421.8990
640.39 5410.3458
640.58 5398.7868
640.76 5387.2222
640.95 5375.6522
641.13 5364.0771
641.32 5352.4972
641.50 5340.9128
641.69 5329.3241
641.87 5317.7313
642.05 5306.1349
642.24 5294.5350
642.42 5282.9319
642.61 5271.3259
642.79 5259.7174
642.97 5248.1065
643.16 5236.4936
643.34 5224.8789
643.53 5213.2627
643.71 5201.6454
643.89 5190.0273
644.08 5178.4086
644.26 5166.7896
644.44 5155.1705
644.63 5143.5519
644.81 5131.9339
644.99 5120.3168
645.18 5108.7010
645.36 5097.0867
645.54 5085.4742
645.73 5073.8639
645.91 5062.2561
646.09 5050.6512
646.28 5039.0493
646.46 5027.4509
646.64 5015.8561
646.83 5004.2656
647.01 4992.6793
647.19 4981.0978
647.37 4969.5214
647.56 4957.9503
647.74 4946.3850
647.92 4934.8256
648.11 4923.2727
648.29 4911.7264
648.47 4900.1872
648.65 4888.6553
648.84 4877.1311
649.02 4865.6150
649.20 4854.1072
649.38 4842.6082
649.57 4831.1183
